n_snp,diff_norm,ref_norm,rel_diff
0,0.08869577944278717,115.6424789428711,0.0007669826888318786
1,0.1521427035331726,111.44523620605469,0.001365179066531575
1,0.16080327332019806,105.3994369506836,0.001525655904551349
1,0.1448248326778412,102.76233673095703,0.0014093182121481759
1,0.12443013489246368,112.64080047607422,0.0011046630915845952
1,0.712285041809082,113.86463165283203,0.006255542493483016
0,0.07655438780784607,116.29544067382812,0.0006582750567372359
0,0.09692594408988953,109.32513427734375,0.000886584267475043
0,0.1349443793296814,114.93905639648438,0.001174051567503637
0,0.08728261291980743,110.95124053955078,0.000786675412508739
1,0.1047305315732956,116.53129577636719,0.0008987330903303589
0,0.10294725000858307,120.00228118896484,0.0008578774419002452
1,0.2142258733510971,103.43252563476562,0.002071165448551048
0,0.12971490621566772,106.80150604248047,0.0012145419200743613
0,0.1273442655801773,111.17453002929688,0.0011454446045026624
1,0.13113240897655487,116.45448303222656,0.0011260400249277348
0,0.1256856769323349,93.47173309326172,0.0013446383497236712
0,0.13653412461280823,98.69837951660156,0.00138334717633173
1,0.10885090380907059,89.3126220703125,0.0012187628275360264
1,0.14873646199703217,116.18463897705078,0.0012801732079781316
2,0.32927343249320984,102.846923828125,0.0032015875656473958
2,0.4855981171131134,112.50061798095703,0.0043164039969568035
1,0.45630592107772827,113.34268188476562,0.00402589663037663
1,0.20065133273601532,114.15987396240234,0.0017576344977579272
